StudentID,FirstName,LastName,DateOfBirth,Email,Phone,Address,Department,EnrollmentYear,CGPA,Maths_Marks,Programming_Marks,Data Structures_Marks,Database_Marks,AI_Marks,Maths_Assignment_Status,Programming_Assignment_Status,Data Structures_Assignment_Status,Database_Assignment_Status,AI_Assignment_Status,Semester,Attendance_Percentage,Course,Building_Block,Fees_Status
S00630,Dustin,Hill,2005-06-05,kevin72@franklin.biz,(537)052-6761,"18880 Rivera Land, New Brianberg, DE 96829",CE,2019,2.75,56,55,57,48,41,Submitted,Submitted,Late,Submitted,Pending,7,61,B.Arch,C Block,Paid
S00631,Jacob,Tucker,2003-03-22,chungkelly@adams.info,887-355-6304x626,"3639 Miller Manors Suite 601, Raystad, PA 23490",BBA,2018,2.35,65,70,91,69,87,Submitted,Submitted,Submitted,Submitted,Pending,5,75,B.Arch,B Block,Paid
S00632,Angela,Carney,2002-03-11,veronicawright@kim.com,558-095-4977x01858,"067 Juan Villages, Westside, WV 06536",CE,2019,3.38,52,55,60,53,51,Submitted,Submitted,Submitted,Submitted,Submitted,1,73,BBA,C Block,Paid
S00633,Danielle,Moreno,2006-10-14,phillipskyle@ellis.com,001-765-950-5933x3965,"4904 Charles Parkway, Jessicabury, CT 68900",ME,2017,2.97,90,94,95,79,99,Submitted,Pending,Late,Submitted,Late,2,95,BBA,A Block,Paid
S00634,Kevin,Rosario,2005-05-21,qalexander@yahoo.com,0998827712,"Unit 7897 Box 1167, DPO AA 80858",CSE,2020,3.06,40,70,82,76,98,Submitted,Submitted,Pending,Submitted,Submitted,7,74,BSc CS,Admin Block,Pending
S00635,Ronald,Rojas,2006-09-13,ccraig@huynh.biz,(565)782-8365x14347,"16787 Dylan Crossroad Apt. 909, New Pamelahaven, GA 59685",Architecture,2020,3.4,78,58,51,79,62,Submitted,Submitted,Submitted,Submitted,Pending,7,94,BBA,D Block,Paid
S00636,Derek,Anderson,2006-09-20,linda85@yahoo.com,257-422-7913,"03999 Coleman Ports Suite 356, Freemanburgh, VA 20171",CSE,2018,3.4,86,76,65,99,63,Submitted,Submitted,Submitted,Submitted,Submitted,1,88,BCA,D Block,Paid
S00637,Abigail,Gray,2006-10-20,nicholsondestiny@castillo.net,769.864.3905,"PSC 7593, Box 8224, APO AE 05927",BBA,2018,3.95,92,44,65,69,81,Pending,Submitted,Submitted,Pending,Submitted,2,80,BBA,C Block,Pending
S00638,Brian,Moyer,2003-03-20,samanthamontes@yahoo.com,0875093811,"72509 Ryan Ways, West Benjaminshire, DC 01852",CE,2016,3.45,54,88,57,81,77,Submitted,Submitted,Submitted,Pending,Submitted,1,66,B.Arch,A Block,Partial
S00639,Laura,Harris,2000-04-04,lindagarcia@hotmail.com,858-103-8133x2077,"528 Claudia Trail, New Mindy, DE 94051",EEE,2022,2.86,65,50,67,54,87,Submitted,Submitted,Late,Pending,Submitted,8,74,BSc CS,Admin Block,Paid
S00640,Aaron,Montgomery,2006-10-18,jacquelinewilliams@hotmail.com,+1-797-626-0860,"074 Brian Springs, North Kimhaven, FL 34779",EEE,2019,3.62,72,68,65,41,98,Pending,Submitted,Late,Submitted,Pending,1,95,B.Arch,D Block,Paid
S00641,Barbara,Wilson,1999-12-15,michaelconner@hotmail.com,079.117.4519x86906,"417 Sandoval Green Suite 728, North Tracy, HI 34377",EEE,2018,2.45,51,95,93,46,90,Pending,Submitted,Submitted,Pending,Submitted,2,79,B.Tech,A Block,Pending
S00642,Clayton,Webb,2001-08-03,anthony95@carrillo.com,(650)764-6900x621,"20682 Nicholas Rest Apt. 747, Clarkehaven, ID 64396",CE,2019,3.34,73,99,58,56,78,Submitted,Pending,Pending,Submitted,Pending,3,84,B.Arch,D Block,Paid
S00643,Kevin,Brewer,2000-03-10,johnathan96@yahoo.com,491-466-2753x12925,"61339 Owens Shoal Apt. 265, Port Johnberg, TN 68320",BBA,2016,2.84,51,90,62,51,89,Submitted,Late,Submitted,Submitted,Submitted,2,70,BSc CS,D Block,Partial
S00644,Brett,Perry,2002-05-07,mullinsteresa@spears-pierce.info,324-647-5726x3136,"4620 Katherine Oval Apt. 275, South Penny, AR 96378",BBA,2019,3.41,68,91,75,72,96,Submitted,Pending,Submitted,Submitted,Pending,6,63,BBA,D Block,Partial
S00645,Willie,Carter,2000-01-27,donnajohnson@gmail.com,001-964-980-4631x2914,"17917 Miller Springs Suite 977, New Lisa, WA 79357",EEE,2020,2.52,57,88,67,61,72,Pending,Submitted,Pending,Submitted,Submitted,3,69,B.Arch,Admin Block,Pending
S00646,Nathan,Snow,2003-10-21,mbird@gmail.com,265.133.0804,"8439 Weaver Dale Suite 146, Port Joseph, TX 27252",CSE,2022,3.54,95,93,69,80,42,Submitted,Submitted,Submitted,Submitted,Submitted,2,77,BSc CS,B Block,Paid
S00647,Ana,Davenport,2001-02-12,romerolynn@yahoo.com,179.020.6872x6814,"23191 Patel Locks, Lauramouth, IN 56700",EEE,2023,2.77,69,95,92,64,99,Submitted,Submitted,Submitted,Submitted,Submitted,1,80,BBA,C Block,Pending
S00648,Cameron,Wilson,2004-03-19,kristen70@jones.org,920-058-9101x40635,"17029 Leroy Vista, Davisside, IL 31764",BBA,2023,3.64,92,98,88,69,62,Submitted,Pending,Pending,Late,Submitted,4,86,BSc CS,D Block,Paid
S00649,James,Fox,2003-06-10,howardsamantha@yahoo.com,001-613-088-3809x9639,"7229 Charlotte Cove Apt. 818, Bradleyshire, FL 85863",ME,2016,3.01,78,81,47,79,44,Pending,Submitted,Submitted,Submitted,Submitted,1,99,B.Tech,B Block,Paid
S00650,Andrea,Joseph,2006-01-15,melinda54@gmail.com,(025)024-2285x767,"Unit 2945 Box 8103, DPO AP 13520",CSE,2018,2.89,82,78,87,57,57,Submitted,Submitted,Submitted,Late,Submitted,1,95,BCA,B Block,Partial
S00651,Emily,Mitchell,2004-11-12,zachary98@smith-coleman.com,8451236274,"29397 Nathan Lodge Apt. 022, Jenniferport, MS 46516",BBA,2020,2.97,94,70,59,74,92,Submitted,Submitted,Submitted,Submitted,Submitted,6,62,B.Tech,B Block,Pending
S00652,Charles,Kelly,1999-06-19,chankendra@gmail.com,(792)156-9650x7971,"970 Jensen Fork Apt. 664, Pedroton, MD 89501",BBA,2015,2.23,80,79,70,78,52,Submitted,Submitted,Pending,Submitted,Submitted,4,77,B.Tech,B Block,Paid
S00653,Leslie,Garcia,1999-06-01,kathleenmclean@richardson.biz,172-952-0209x987,"639 Brewer Streets, Port Robert, AZ 53203",EEE,2016,2.61,89,97,73,75,56,Submitted,Submitted,Submitted,Pending,Submitted,2,69,BCA,Admin Block,Paid
S00654,Anna,Sullivan,2004-01-19,lisa15@greene.com,893.724.9066x12272,"244 George Parkway Apt. 797, North Tammyborough, GA 54539",EEE,2018,2.39,66,98,69,68,98,Submitted,Submitted,Submitted,Submitted,Submitted,1,81,B.Tech,A Block,Paid
S00655,Alison,Bell,1999-04-22,anthony51@yahoo.com,001-384-178-6134x66945,"68940 Dylan Drive, Rossville, NC 27039",EEE,2018,2.7,64,60,56,69,42,Submitted,Pending,Submitted,Submitted,Submitted,1,63,B.Tech,B Block,Paid
S00656,Max,Coleman,2003-12-13,christopher61@gmail.com,(850)366-6149x42759,"9427 Denise Row Suite 890, Paulmouth, MT 67683",CE,2021,3.81,81,49,47,51,83,Submitted,Submitted,Pending,Submitted,Late,6,95,BBA,D Block,Paid
S00657,Mary,Brooks,1999-03-31,brandi87@gmail.com,(870)551-3072,"7731 Christopher Plaza Suite 091, South James, GA 68814",BBA,2016,3.03,87,73,54,61,96,Submitted,Pending,Submitted,Pending,Submitted,6,77,BSc CS,D Block,Paid
S00658,Roger,Davidson,2001-10-02,krystal37@williams-ortega.com,810-104-0487,"9244 Arnold Bypass, North Michaelchester, SC 53328",BBA,2015,3.27,64,51,99,96,63,Pending,Submitted,Submitted,Submitted,Submitted,8,80,B.Tech,D Block,Pending
S00659,Pamela,Murray,1999-11-03,omar96@rodriguez.com,799.639.3120x4499,"941 Evans Valleys Apt. 677, Thomasfurt, MN 39657",CE,2019,3.68,63,58,71,46,66,Submitted,Pending,Late,Submitted,Late,4,80,B.Tech,D Block,Partial
S00660,Monique,Martin,1999-04-13,barkermatthew@hotmail.com,401-672-7154,"709 Jennifer Shore, Julieview, CT 66152",CE,2023,2.13,85,40,91,96,69,Submitted,Submitted,Submitted,Submitted,Pending,6,82,BSc CS,A Block,Paid
S00661,Mark,Thornton,2003-06-28,dwiley@gmail.com,(615)352-1807x519,"19772 Anthony Brooks, Jacobton, NY 39584",EEE,2017,2.49,84,44,73,87,48,Submitted,Pending,Submitted,Submitted,Pending,5,84,BSc CS,D Block,Pending
S00662,Ann,Allen,2003-05-19,hjacobson@yahoo.com,+1-633-528-8170,"24683 Parker Junctions Suite 025, Pamelatown, SC 35951",CE,2019,2.28,86,91,74,90,45,Submitted,Pending,Submitted,Submitted,Submitted,2,66,BBA,C Block,Pending
S00663,Tyler,Conway,2004-11-25,heather19@yahoo.com,051-708-1234x73785,"Unit 2258 Box 9819, DPO AE 46697",CSE,2023,3.74,48,75,78,55,41,Pending,Submitted,Submitted,Submitted,Submitted,7,73,B.Tech,B Block,Partial
S00664,Nathan,Holloway,2000-02-14,hunter36@stephens.com,633-632-3636x17861,"369 Rachel Run Apt. 875, Jonathanview, WY 41085",CE,2015,3.94,50,45,55,47,62,Submitted,Late,Submitted,Submitted,Submitted,4,68,B.Arch,D Block,Paid
S00665,Maria,Guerra,2005-03-07,jonathan63@johnson-holland.com,075.796.1968x97563,"882 Thompson Lights Suite 540, Lynnland, TN 14648",CE,2020,2.71,55,44,98,87,87,Submitted,Late,Submitted,Submitted,Late,4,66,B.Arch,B Block,Paid
S00666,Kara,Schmitt,2000-06-05,gregorymyers@gmail.com,(103)111-6038x336,"323 Jason Vista, South Brianland, DE 97457",ME,2022,2.82,47,74,63,53,48,Submitted,Submitted,Submitted,Pending,Submitted,4,93,BCA,D Block,Partial
S00667,Monica,Watson,2005-08-29,xbrooks@fox.com,404-913-4167x7600,"USCGC Smith, FPO AA 56239",ME,2017,2.13,60,88,72,92,57,Submitted,Submitted,Late,Submitted,Submitted,1,92,BSc CS,A Block,Paid
S00668,April,Morris,2000-11-21,jasonscott@hotmail.com,132-480-9740x9076,"87544 Tracy Drive Apt. 701, Manningport, ID 49767",EEE,2022,3.41,91,87,82,42,72,Submitted,Late,Submitted,Submitted,Pending,7,97,BBA,D Block,Paid
S00669,Dillon,Clark,2001-05-28,michelleweaver@hernandez-lozano.info,4392392275,"4233 Daniel Harbors, Meaganberg, TN 80787",CSE,2018,3.42,99,71,62,70,59,Submitted,Submitted,Submitted,Pending,Submitted,7,74,BSc CS,A Block,Partial
S00670,Jason,Baker,2006-10-21,wlara@weeks.com,784-677-7250x0986,"675 John Pines Suite 123, South Melissa, IL 85866",CE,2022,3.27,65,60,54,83,57,Pending,Submitted,Submitted,Submitted,Late,1,60,BSc CS,A Block,Paid
S00671,Jennifer,Hughes,1999-07-28,cbauer@wright.com,(997)129-9641x848,"273 Amy Causeway, New Christyshire, CA 56015",EEE,2019,3.37,56,72,46,94,42,Submitted,Pending,Submitted,Submitted,Pending,2,71,BSc CS,D Block,Pending
S00672,Hannah,Hanna,2006-06-24,rwoodward@gmail.com,(257)906-6246x4887,"PSC 3860, Box 5903, APO AP 74921",BBA,2021,2.46,95,91,50,62,97,Late,Submitted,Pending,Submitted,Pending,1,88,B.Tech,A Block,Paid
S00673,Brian,York,2002-03-16,juan62@hotmail.com,847-389-9360x928,"9217 Johnson Mews, South Michael, MN 98035",ME,2022,2.7,96,81,95,92,74,Late,Late,Submitted,Late,Submitted,2,63,BBA,D Block,Paid
S00674,Kathleen,Cohen,2005-07-26,bevans@powell.com,001-331-604-5039,"91581 Angelica Stream Apt. 143, Bakerstad, KY 51217",EEE,2023,2.23,40,79,83,79,96,Submitted,Submitted,Pending,Pending,Submitted,8,95,B.Tech,B Block,Paid
S00675,Ricky,Williams,2002-12-31,clifford84@crawford.com,+1-604-951-1238x089,"21554 Brooks Locks, West Leonard, MA 56873",CSE,2020,2.66,91,77,99,69,97,Submitted,Pending,Submitted,Pending,Pending,8,60,BSc CS,B Block,Pending
S00676,Anna,Andrews,2002-12-29,dsmith@weiss.info,696.283.7688x5507,"77168 Matthew Junctions Suite 162, Caintown, MT 32305",ME,2015,3.21,52,77,92,45,74,Submitted,Submitted,Submitted,Submitted,Submitted,3,62,B.Tech,B Block,Paid
S00677,Anthony,King,2005-08-05,bryantstephanie@yahoo.com,690-008-3004x8312,"1345 Christy Circles, East Kristinaberg, CT 91639",ME,2015,2.93,60,40,47,46,42,Submitted,Submitted,Submitted,Submitted,Submitted,4,73,B.Tech,A Block,Paid
S00678,Michelle,Mullins,2005-11-02,websterrichard@yahoo.com,1451078281,"8970 Pamela Summit, Mooreside, OK 79242",ME,2022,3.49,45,94,96,41,95,Submitted,Pending,Submitted,Submitted,Pending,1,84,BCA,D Block,Pending
S00679,Gina,Banks,2004-04-15,bobby55@berry.org,431.709.6854,"1401 Collins Burgs, Brittanybury, LA 41693",ME,2020,2.86,92,66,44,56,86,Submitted,Submitted,Submitted,Late,Submitted,1,99,BSc CS,D Block,Paid
S00680,Mark,Moore,2005-06-09,pricedavid@yahoo.com,711.491.0557,"6485 Jessica Trace Apt. 031, New Donnastad, ME 16020",CSE,2023,3.61,81,59,83,59,53,Submitted,Late,Late,Submitted,Submitted,8,63,B.Arch,B Block,Paid
S00681,Ruben,Baker,2006-07-24,elizabeth75@yahoo.com,981-669-8475x76156,"48031 Carrie Place Suite 820, Michellebury, CT 39927",CSE,2018,2.72,49,97,64,45,55,Submitted,Pending,Submitted,Submitted,Submitted,8,98,BCA,B Block,Paid
S00682,Mary,Chung,1999-12-31,ewilliams@hotmail.com,951.348.9709x68404,"26970 Matthew Square, Henryshire, NJ 51581",EEE,2023,3.72,56,49,63,74,63,Submitted,Submitted,Pending,Pending,Submitted,7,60,BCA,B Block,Pending
S00683,Jimmy,Hernandez,2003-09-03,darryljones@novak.net,(196)162-4522x464,"70539 Abigail Crossing Apt. 667, Lake Richardbury, CT 43872",BBA,2021,3.17,40,52,76,96,47,Submitted,Submitted,Submitted,Submitted,Late,1,94,B.Arch,A Block,Pending
S00684,Joshua,Davis,1999-07-01,baileybenjamin@gmail.com,930.008.6269,"6793 Proctor Radial, Tamarafurt, MD 72445",CSE,2016,3.84,88,72,97,51,86,Late,Submitted,Submitted,Submitted,Submitted,7,66,BSc CS,C Block,Paid
S00685,Margaret,Hendricks,2002-09-26,bburton@sullivan-king.com,(680)251-0435x02855,"1448 Stewart Bypass, Elizabethburgh, MS 92484",ME,2017,3.24,97,53,42,73,53,Submitted,Submitted,Pending,Submitted,Submitted,6,60,BSc CS,A Block,Partial
S00686,Amanda,Martinez,2003-02-22,sarahjohnson@hotmail.com,(834)838-6121x345,"76074 Nancy Dam, Suttonside, KS 20957",CE,2022,3.92,83,86,67,43,43,Submitted,Submitted,Pending,Pending,Late,3,97,BCA,A Block,Paid
S00687,Michael,Brady,2003-11-21,qcollins@hobbs.com,+1-263-948-1803x092,"00339 Sean Hills Apt. 226, Fisherstad, NV 11568",Architecture,2023,2.38,47,82,76,69,42,Submitted,Submitted,Submitted,Pending,Pending,8,83,B.Arch,B Block,Paid
S00688,Logan,Walton,2003-11-16,eperez@gilbert.com,(359)900-1581x99962,"29878 Sheila Way, Maryfurt, NV 99508",ME,2022,3.03,78,98,69,78,85,Submitted,Pending,Pending,Submitted,Submitted,8,71,B.Arch,C Block,Partial
S00689,David,Martin,1999-05-19,victoria38@hotmail.com,001-963-338-6495,"88668 Hampton Corner, Port Williamtown, AZ 26475",CE,2019,2.33,42,89,85,82,97,Pending,Submitted,Late,Pending,Submitted,3,85,B.Tech,D Block,Partial
S00690,Mckenzie,Barnett,2004-06-09,astanley@cook-williams.net,531.916.3125x43077,"48059 Pamela Via, East Mary, NJ 90715",BBA,2015,3.45,57,56,97,54,78,Submitted,Submitted,Pending,Submitted,Submitted,2,76,BBA,A Block,Pending
S00691,Alexa,Turner,2005-08-16,lbeltran@lee.com,001-111-826-1521x65941,"1854 Sarah Fields, Smithtown, GA 39890",ME,2019,2.04,85,59,62,46,59,Submitted,Submitted,Submitted,Pending,Submitted,4,61,BSc CS,D Block,Paid
S00692,Jeffery,Roberts,2000-06-17,bryantbradley@martinez.net,+1-265-833-9314x6193,"0834 Ford Tunnel Suite 126, Priceborough, NE 16470",CSE,2021,2.97,82,81,69,87,98,Submitted,Submitted,Pending,Pending,Submitted,3,70,BCA,Admin Block,Pending
S00693,Christopher,Hall,2006-03-01,jmoore@wright.net,(387)079-3521,"4290 Leblanc Brooks, Mariebury, HI 78671",EEE,2018,3.39,42,85,84,88,82,Submitted,Pending,Submitted,Submitted,Submitted,5,75,BCA,Admin Block,Pending
S00694,Kenneth,Fuller,2000-12-22,benjamin14@copeland.com,(753)487-5322,"9811 Anthony Crescent, Johnside, RI 76526",ME,2018,2.33,40,95,46,60,95,Late,Submitted,Submitted,Submitted,Submitted,4,84,BBA,Admin Block,Partial
S00695,David,Pearson,2002-07-11,wjohnson@kelly-fry.com,(053)150-7889,"193 Fuller Vista, East Sara, SC 30301",CE,2015,3.64,80,65,43,90,52,Submitted,Submitted,Submitted,Late,Submitted,6,61,B.Arch,D Block,Pending
S00696,Jason,Morgan,2000-05-27,lyonssharon@gmail.com,001-152-591-6320x09400,"5623 Bradford Garden, Kleinhaven, KY 67682",EEE,2016,2.44,44,42,81,99,69,Submitted,Submitted,Submitted,Submitted,Submitted,5,85,BBA,Admin Block,Paid
S00697,Theresa,Serrano,2002-07-20,fdavidson@anderson-townsend.com,478-397-0151x9623,"922 Tanya Streets, Lake Matthewborough, NE 33183",Architecture,2021,2.54,94,41,67,61,51,Submitted,Submitted,Pending,Submitted,Pending,1,63,BCA,D Block,Paid
S00698,Tara,Baker,2005-09-09,brandi59@yahoo.com,(285)458-9179x74831,"87799 Michelle Harbors Apt. 001, West Luis, MD 48461",BBA,2016,3.15,94,74,69,78,97,Pending,Submitted,Submitted,Submitted,Submitted,7,64,B.Tech,D Block,Partial
S00699,Brett,Jones,2005-03-06,dicksonrebecca@yahoo.com,280.479.3122x88507,"PSC 6385, Box 1441, APO AA 51714",Architecture,2019,2.63,84,82,74,78,96,Pending,Pending,Pending,Submitted,Submitted,5,98,BBA,D Block,Paid
S00700,Michelle,Hall,2002-02-17,laurencohen@robinson.net,+1-625-806-5055x8510,"08672 Butler Port, Lake Jennifershire, ND 85575",CE,2020,3.75,80,78,73,45,63,Submitted,Pending,Submitted,Submitted,Submitted,2,60,B.Tech,A Block,Paid
S00701,Douglas,Wright,2000-02-08,brooksbrandon@yahoo.com,+1-895-286-2061x1422,"741 John Motorway, Jonesfort, OR 87806",CSE,2021,2.56,52,72,91,99,49,Late,Submitted,Submitted,Submitted,Submitted,3,72,B.Arch,Admin Block,Paid
S00702,Melanie,Smith,2004-05-25,johnsonchristina@hernandez.info,1933681362,"USNV Gibson, FPO AE 29636",CSE,2016,3.38,42,77,49,98,95,Submitted,Submitted,Submitted,Submitted,Pending,8,70,B.Arch,Admin Block,Paid
S00703,Lori,Santana,1999-10-25,penningtonanthony@morgan.biz,449-366-1258x36310,"6641 Paige Harbors Suite 360, Gregoryshire, CA 85226",CE,2020,2.04,70,72,56,99,78,Submitted,Pending,Submitted,Submitted,Submitted,3,81,BBA,Admin Block,Pending
S00704,Michele,Wagner,2005-10-06,josephmarshall@flores-butler.com,970.190.3001x7984,"87465 Nicholas Vista Apt. 589, North Matthewburgh, MA 17649",CE,2022,2.8,82,89,84,52,78,Pending,Submitted,Submitted,Submitted,Submitted,7,77,BSc CS,B Block,Paid
S00705,Kimberly,Cain,2000-06-25,travisbaker@braun.com,001-037-949-0024x883,"60491 Rogers Walks, South Geraldstad, NE 48532",BBA,2019,2.22,84,72,99,76,80,Submitted,Submitted,Pending,Submitted,Submitted,8,63,BSc CS,A Block,Paid
S00706,Justin,Molina,2000-09-06,danielaguirre@hotmail.com,808.078.9444x37040,"4065 Baxter Tunnel Suite 021, New Katherinefurt, VT 08381",Architecture,2015,3.13,55,61,52,68,86,Submitted,Submitted,Submitted,Pending,Pending,7,68,B.Tech,A Block,Pending
S00707,Joseph,Rodriguez,2005-02-21,jeremysoto@gmail.com,8966551147,"311 Johnson Hollow, Port Rachel, OK 83611",CE,2018,2.2,80,43,61,48,69,Submitted,Submitted,Submitted,Late,Submitted,7,85,BBA,D Block,Pending
S00708,Paul,Holt,2002-06-01,dennisdiana@villegas.org,001-604-397-8377x32457,"USNV Johnson, FPO AP 11227",ME,2019,2.93,46,76,40,90,66,Submitted,Submitted,Submitted,Submitted,Submitted,3,76,B.Tech,A Block,Partial
S00709,David,Pitts,2004-10-20,peter50@cook.com,001-374-973-5099x1192,"Unit 5642 Box 6138, DPO AP 05817",Architecture,2015,2.43,52,47,86,78,92,Submitted,Submitted,Submitted,Pending,Submitted,1,63,B.Arch,Admin Block,Paid
S00710,Scott,Smith,2004-04-10,martincharles@yahoo.com,001-113-966-4674,"3271 Moran Overpass, West Taylorburgh, VA 60621",Architecture,2016,2.44,73,95,55,97,82,Submitted,Late,Submitted,Submitted,Submitted,2,91,B.Arch,B Block,Partial
S00711,Stacey,Phillips,2000-01-20,jacobsnicholas@wilson.org,(011)047-1811x9474,"7803 Tyler Hollow, New Crystal, CT 78893",ME,2022,2.82,42,59,68,53,67,Pending,Pending,Pending,Late,Submitted,3,76,BBA,D Block,Paid
S00712,Manuel,Adkins,2001-10-22,reginald13@yahoo.com,077-601-2747,"6429 Sanchez Rue Suite 007, Josephmouth, FL 40871",CSE,2021,3.92,66,91,96,91,63,Submitted,Late,Submitted,Pending,Submitted,4,72,BBA,D Block,Paid
S00713,Natalie,Thompson,2006-08-23,imiranda@davenport.com,(685)384-9807x09575,"PSC 4618, Box 3792, APO AP 83477",EEE,2017,3.33,56,97,84,42,89,Submitted,Late,Submitted,Submitted,Pending,2,95,B.Arch,D Block,Paid
S00714,Tanya,Lewis,2002-12-12,kimmatthew@prince.org,001-768-027-4318,"027 Newton Mills Suite 203, West Kenneth, MT 47835",Architecture,2023,2.82,52,70,74,47,81,Submitted,Submitted,Pending,Late,Pending,8,95,BSc CS,D Block,Paid
S00715,Kristin,Dean,2000-09-18,hodgejordan@hotmail.com,+1-249-508-0422,"6553 Rhonda Key Apt. 435, New Kevin, DE 40686",CE,2022,3.49,92,99,76,98,67,Pending,Pending,Submitted,Pending,Submitted,5,98,BBA,A Block,Paid
S00716,James,Jones,2004-12-06,caldwellvincent@clark.com,(359)579-3840,"Unit 8940 Box 6233, DPO AE 94195",CE,2018,3.08,78,54,67,58,91,Submitted,Submitted,Submitted,Submitted,Submitted,2,85,BSc CS,Admin Block,Paid
S00717,Matthew,Cruz,2004-04-26,james18@townsend-stephens.com,+1-206-541-1345x8903,"35627 Robert Brook, Perkinsstad, ID 92393",CE,2017,3.2,42,81,53,40,83,Pending,Submitted,Pending,Submitted,Pending,8,92,B.Arch,C Block,Paid
S00718,Jennifer,Medina,2002-12-24,cohensherri@gonzales.com,282.528.0424,"2165 Charles Viaduct, Leport, MS 16207",CSE,2015,3.03,81,92,74,93,48,Late,Submitted,Pending,Submitted,Submitted,4,97,BBA,Admin Block,Pending
S00719,Judy,Hull,2002-05-24,david11@hotmail.com,001-592-739-8859x0608,"2507 Jesus Gardens, North Wayne, MT 32868",EEE,2022,3.43,55,93,46,95,93,Pending,Submitted,Pending,Late,Submitted,6,60,B.Arch,D Block,Paid
S00720,Amanda,Perkins,1999-05-10,wrightmark@greer.com,628.525.7399,"0661 Lawrence Ville, Carlaborough, OK 72385",ME,2023,2.96,43,47,80,65,83,Submitted,Submitted,Submitted,Pending,Pending,4,64,B.Arch,D Block,Pending
S00721,Elizabeth,Smith,2006-03-25,harriscrystal@hotmail.com,444-379-5532,"USNS Cook, FPO AA 19414",BBA,2020,3.81,61,75,53,81,61,Pending,Submitted,Submitted,Pending,Submitted,4,99,BSc CS,Admin Block,Pending
S00722,Jared,Shaffer,2003-05-04,laura85@yahoo.com,389-400-2131,"29118 Porter Row Apt. 663, East Amy, WY 42530",EEE,2016,3.17,67,44,92,92,42,Submitted,Submitted,Pending,Submitted,Submitted,6,68,B.Arch,C Block,Paid
S00723,Amanda,Perez,2006-01-16,khernandez@mclaughlin.com,001-039-229-2799x21829,"56384 John Lane Suite 468, South Brandifort, WI 11570",EEE,2016,3.49,41,97,53,50,59,Submitted,Pending,Submitted,Submitted,Pending,1,96,B.Tech,A Block,Paid
S00724,Laura,Stevens,2004-03-28,qbooth@kim-barnes.com,740-779-8130,"3835 Davis Hills Suite 709, Daniellechester, NJ 32586",CE,2021,3.28,77,53,97,56,63,Submitted,Submitted,Submitted,Submitted,Submitted,8,74,BCA,B Block,Pending
S00725,Amy,Miller,2000-08-03,jonesleah@gmail.com,001-882-337-2560,"9429 John Crescent Suite 889, Matthewville, ND 22821",ME,2019,3.41,53,79,71,84,83,Submitted,Submitted,Submitted,Submitted,Submitted,8,93,BCA,A Block,Pending
S00726,Kimberly,Small,1999-03-03,bookerolivia@gmail.com,(626)512-2030x055,"6293 Mark Stream Apt. 653, Port Markborough, SC 84069",Architecture,2017,2.76,93,85,93,95,58,Submitted,Submitted,Submitted,Submitted,Submitted,6,93,BCA,B Block,Partial
S00727,Jose,Davis,2001-09-24,joneskenneth@gmail.com,001-983-243-9147,"0193 Nathan Knoll, East Davidside, WA 35226",EEE,2020,3.7,97,58,76,83,74,Submitted,Submitted,Submitted,Submitted,Pending,3,68,B.Tech,Admin Block,Pending
S00728,William,Maynard,2000-10-21,kristinshaw@padilla.org,+1-631-257-4407x69215,"7909 Walker Park Suite 226, Jenniferview, SC 56359",CE,2019,3.8,42,93,78,69,68,Pending,Submitted,Submitted,Submitted,Submitted,7,71,B.Tech,A Block,Partial
